project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,period
retrofit_retrofit,1-0-cheap,1,{'01noThrottling.sh': 1},5.0648000000000035,5.0648000000000035,0.00990243970646667,0.0,0,0.026850461959838867
retrofit_retrofit,1-0-fast,1,{'01noThrottling.sh': 1},5.0648000000000035,5.0648000000000035,0.00990243970646667,0.0,0,0.02770066261291504
retrofit_retrofit,2-0-cheap,1,{'01noThrottling.sh': 2},8.441156666666677,4.495283333333339,0.009968008552933337,0.0,0,0.08880925178527832
retrofit_retrofit,2-0-fast,1,{'01noThrottling.sh': 2},8.441156666666677,4.495283333333339,0.009968008552933337,0.0,0,0.09791803359985352
retrofit_retrofit,4-0-cheap,1,{'01noThrottling.sh': 4},15.193870000000022,4.412993333333339,0.010099146245866672,0.0,0,0.1723027229309082
retrofit_retrofit,4-0-fast,1,{'01noThrottling.sh': 4},15.193870000000022,4.412993333333339,0.010099146245866672,0.0,0,0.2099752426147461
retrofit_retrofit,6-0-cheap,1,{'01noThrottling.sh': 6},21.946583333333365,4.386126666666673,0.010230283938800004,0.0,0,0.2795994281768799
retrofit_retrofit,6-0-fast,1,{'01noThrottling.sh': 6},21.946583333333365,4.386126666666673,0.010230283938800004,0.0,0,0.2867739200592041
retrofit_retrofit,8-0-cheap,1,{'01noThrottling.sh': 8},28.69929666666671,4.373763333333338,0.010361421631733338,0.0,0,0.2775309085845947
retrofit_retrofit,8-0-fast,1,{'01noThrottling.sh': 8},28.69929666666671,4.373763333333338,0.010361421631733338,0.0,0,0.3329770565032959
retrofit_retrofit,10-0-cheap,1,{'01noThrottling.sh': 10},35.45201000000005,4.366556666666673,0.01049255932466667,0.0,0,0.3341658115386963
retrofit_retrofit,10-0-fast,1,{'01noThrottling.sh': 10},35.45201000000005,4.366556666666673,0.01049255932466667,0.0,0,0.40355348587036133
retrofit_retrofit,12-0-cheap,1,{'01noThrottling.sh': 12},42.20472333333339,4.361786666666672,0.010623697017600006,0.0,0,0.3490409851074219
retrofit_retrofit,12-0-fast,1,{'01noThrottling.sh': 12},42.20472333333339,4.361786666666672,0.010623697017600006,0.0,0,0.44409799575805664
