project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_caliber_conf,cheapest_github_caliber_runtime,cheapest_github_caliber_price,cheapest_github_caliber_max_failure_rate,cheapest_github_caliber_runtime_rate,cheapest_github_caliber_price_rate,cheapest_smart_baseline_conf,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_caliber_conf,fastest_github_caliber_runtime,fastest_github_caliber_price,fastest_github_caliber_max_failure_rate,fastest_github_caliber_runtime_rate,fastest_github_caliber_price_rate,fastest_smart_baseline_conf,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
activiti_dot,1-0.4,{'22CPU05Mem2GB.sh': 1},681.7275862068988,1.6548937155172467,0.1999999999999999,27CPU2Mem8GB.sh,275.1033333333329,2.6712533666666625,0.1899999999999999,2.478078247713828,0.619519561928457,23CPU05Mem4GB.sh,681.482758620687,2.159164540229877,0.1827586206896552,1.000359257197801,0.766450951135506,6-0.4,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 5}",133.08623118330956,7.029828452270046,0.3,27CPU2Mem8GB.sh,262.5773099999989,4.04338073002917,0.1899999999999999,0.5068458930564493,1.7386016607492043,23CPU05Mem4GB.sh,638.7374875381122,3.866601755593305,0.1827586206896552,0.20835825950386005,1.8180896033838798
assertj-core_dot,1-0.4,{'26CPU2Mem4GB.sh': 1},8.967748275862117,0.0737896220632187,0.0999999999999999,27CPU2Mem8GB.sh,8.86630344827581,0.0860918064827581,0.0758620689655172,1.0114416146681777,0.8571038880221057,27CPU2Mem8GB.sh,8.86630344827581,0.0860918064827581,0.0758620689655172,1.0114416146681777,0.8571038880221057,6-0.4,"{'29CPU4Mem8GB.sh': 5, '01noThrottling.sh': 1}",6.219383333333306,0.5105335824292065,0.125,27CPU2Mem8GB.sh,8.78724827586201,0.3431956227282542,0.0758620689655172,0.7077737123255685,1.4875876864940443,27CPU2Mem8GB.sh,8.78724827586201,0.3431956227282542,0.0758620689655172,0.7077737123255685,1.4875876864940443
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.4,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0993515858333333,0.01,27CPU2Mem8GB.sh,27.276476666666632,0.264854588433333,0.0,5.146436923732704,0.375117480203071,22CPU05Mem2GB.sh,42.47574333333337,0.1031098669416667,0.0,3.304866628584799,0.9635507132362066,1-0.4,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.4376202878666665,0.0,27CPU2Mem8GB.sh,27.276476666666632,0.264854588433333,0.0,0.9749162373488376,1.6523039697189188,22CPU05Mem2GB.sh,42.47574333333337,0.1031098669416667,0.0,0.6260580254314554,4.244213486515752
commons-exec_dot,1-0.4,{'19CPU010Mem1GB.sh': 1},106.04666666666664,0.0750545283333333,0.03,27CPU2Mem8GB.sh,55.0216866666667,0.5342605775333337,0.0016666666666667,1.9273612477407376,0.14048299928820873,26CPU2Mem4GB.sh,55.01599333333338,0.4526899318111115,0.0,1.9275607008337798,0.16579676961901244,6-0.4,{'01noThrottling.sh': 6},50.046369999999975,3.784617114266662,0.0,27CPU2Mem8GB.sh,49.01578166666664,1.8991534451026155,0.0016666666666667,1.0210256431355493,1.992791643048185,26CPU2Mem4GB.sh,54.99862666666672,1.6091895873111126,0.0,0.9099567213435861,2.3518777054670084
db-scheduler_dot,1-0.4,{'22CPU05Mem2GB.sh': 1},21.49789666666665,0.0521861441583333,0.0333333333333333,27CPU2Mem8GB.sh,13.256210000000005,0.1287177991,0.0133333333333333,1.6217226995247243,0.40543067488118123,24CPU1Mem4GB.sh,15.728516666666664,0.0763619484166666,0.0033333333333332,1.3668101781159692,0.683405089057985,6-0.4,{'29CPU4Mem8GB.sh': 6},12.001565682326616,0.3616348549663676,0.0066666666666667,27CPU2Mem8GB.sh,12.715412053872054,0.228339661695573,0.0133333333333333,0.9438597531467288,1.5837583899397487,24CPU1Mem4GB.sh,15.575429999999995,0.1700543973868449,0.0033333333333332,0.7705447414502598,2.126583378750916
delight-nashorn-sandbox_dot,1-0.4,{'26CPU2Mem4GB.sh': 1},17.463886666666667,0.1436986807888889,0.0066666666666667,27CPU2Mem8GB.sh,18.14662666666668,0.1762037449333334,0.0033333333333332,0.9623764784198635,0.8155256906898161,29CPU4Mem8GB.sh,16.57118333333332,0.2727064403888887,0.0,1.053870825961937,0.5269354129809684,4-0.4,"{'29CPU4Mem8GB.sh': 2, '01noThrottling.sh': 1, '26CPU2Mem4GB.sh': 1}",9.687393333333324,0.323684782464019,0.0,27CPU2Mem8GB.sh,14.609283333333336,0.2397933888935341,0.0033333333333332,0.6630984636481134,1.3498486507804928,29CPU4Mem8GB.sh,16.310519999999986,0.3650347584888883,0.0,0.5939352843032185,0.8867231816607185
elastic-job-lite_dot,1-0.4,{'22CPU05Mem2GB.sh': 1},84.17931034482753,0.2043452758620688,0.0,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,1.7942330972798097,0.4485582743199524,19CPU010Mem1GB.sh,384.7137931034485,0.2722811870689656,0.0,0.21881022166052658,0.7504935543354693,6-0.4,{'01noThrottling.sh': 6},34.160241379310406,2.418703409655177,0.0,27CPU2Mem8GB.sh,45.13416206896566,1.6503615897586228,0.0,0.7568599883855839,1.465559683807795,19CPU010Mem1GB.sh,353.3205172413791,1.1005534830732755,0.0,0.09668343532955107,2.197715464859547
elastic-job-lite_elastic-job-lite-core,1-0.4,{'22CPU05Mem2GB.sh': 1},42.11553333333326,0.1022354571666664,0.0,27CPU2Mem8GB.sh,23.09954666666668,0.2242965981333334,0.0,1.8232190415280836,0.4558047603820206,20CPU010Mem2GB.sh,173.21999999999943,0.1867600299999993,0.0,0.24313320247854403,0.5474161530530209,4-0.4,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 3}",17.97640333333334,0.7997107655222236,0.0,27CPU2Mem8GB.sh,21.126796666666635,0.4411925579333332,0.0,0.8508816370489374,1.812611638936722,20CPU010Mem2GB.sh,168.90093333333266,0.4387506312033326,0.0,0.10643164000672631,1.822699977271621
esper_examples.rfidassetzone,1-0.4,{'22CPU05Mem2GB.sh': 1},18.97219000000001,0.046054991225,0.0066666666666667,27CPU2Mem8GB.sh,8.740509999999995,0.0848703520999999,0.0633333333333333,2.170604461295739,0.5426511153239348,19CPU010Mem1GB.sh,85.64666666666666,0.0606164283333333,0.0,0.2215169689421656,0.759777381995206,1-0.4,{'01noThrottling.sh': 1},8.29945333333333,0.1611753837333332,0.0899999999999999,27CPU2Mem8GB.sh,8.740509999999995,0.0848703520999999,0.0633333333333333,0.9495387950283605,1.8990775900567214,19CPU010Mem1GB.sh,85.64666666666666,0.0606164283333333,0.0,0.0969034015723515,2.6589389735571403
fastjson_dot,1-0.4,{'22CPU05Mem2GB.sh': 1},104.46666666666655,0.253592833333333,0.01,27CPU2Mem8GB.sh,35.98251333333387,0.3493902044666718,0.0,2.9032620845273085,0.725815521131827,26CPU2Mem4GB.sh,35.9527833333336,0.2958314855277799,0.0,2.9056628439058945,0.8572205655557901,4-0.4,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 3}",22.030642263099207,0.9182412247764012,0.0,27CPU2Mem8GB.sh,31.25999617270092,0.5515391020238465,0.0,0.7047551170955796,1.6648705801763806,26CPU2Mem4GB.sh,32.03902732441455,0.4675582945774412,0.0,0.6876189479794632,1.9639074644291523
