project,category,confs,runtime,price,max_failure_rate,fitness,github_caliber_conf,github_caliber_runtime,github_caliber_price,github_caliber_max_failure_rate,github_caliber_score,github_caliber_runtime_rate,github_caliber_price_rate,github_caliber_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0,{'22CPU05Mem2GB.sh': 1},42.47574333333337,0.1031098669416667,0.0,0.1743649469308462,27CPU2Mem8GB.sh,27.276476666666632,0.264854588433333,0.0,0.2410878461047578,1.5572298377246458,0.3893074594311613,0.7232423772000556,22CPU05Mem2GB.sh,42.47574333333337,0.1031098669416667,0.0,0.17436494693084614,1.0,1.0,1.0000000000000002
commons-exec_dot,2-0,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",64.41061148148147,0.3570965107135806,0.0,0.3948894624809707,,,,,,,,,,,,,,,,
delight-nashorn-sandbox_dot,2-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",9.95098769574944,0.1784146044765918,0.0,0.1411173560533618,,,,,,,,,,,,,,,,
elastic-job-lite_dot,1-0,{'24CPU1Mem4GB.sh': 1},57.71747241379324,0.2802183285689661,0.0,0.3280039266316327,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,0.41468043499341734,1.2302143943915724,0.6151071971957861,0.7909799907411582,24CPU1Mem4GB.sh,57.71747241379324,0.2802183285689662,0.0,0.32800392663163275,1.0,0.9999999999999996,0.9999999999999998
elastic-job-lite_elastic-job-lite-core,1-0,{'24CPU1Mem4GB.sh': 1},28.563866666666662,0.1386775726666666,0.0,0.1623262425506018,27CPU2Mem8GB.sh,23.09954666666668,0.2242965981333334,0.0,0.20416932948926858,1.2365552917055795,0.6182776458527897,0.795056941004128,24CPU1Mem4GB.sh,28.563866666666662,0.1386775726666666,0.0,0.1623262425506018,1.0,1.0,1.0
esper_examples.rfidassetzone,2-0,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.864059999999988,0.0630971588778976,0.0,0.0987945785287654,,,,,,,,,,,,,,,,
fastjson_dot,1-0,{'26CPU2Mem4GB.sh': 1},35.9527833333336,0.2958314855277799,0.0,0.283149353428237,27CPU2Mem8GB.sh,35.98251333333387,0.3493902044666718,0.0,0.31803765357900704,0.9991737653308189,0.8467080122619727,0.890301353446179,26CPU2Mem4GB.sh,35.9527833333336,0.2958314855277799,0.0,0.283149353428237,1.0,1.0,1.0
fluent-logger-java_dot,6-0,"{'01noThrottling.sh': 1, '22CPU05Mem2GB.sh': 5}",11.516280000000048,0.1384117047750004,0.0,0.1190712350217921,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.24511655828408446,1.4172039984953817,0.40060274033429605,0.4857739348795493,22CPU05Mem2GB.sh,11.282370000000045,0.1457209396416672,0.0,0.12323110674940672,1.0207323461294038,0.9498408747250705,0.9662433306220821
http-request_dot,1-0,{'26CPU2Mem4GB.sh': 1},2.380049999999999,0.0195838447499999,0.0,0.0187442961614062,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.0210404600515625,0.9998109640831752,0.8472479796908021,0.8908691214674376,26CPU2Mem4GB.sh,2.380049999999999,0.0195838447499999,0.0,0.01874429616140618,1.0,1.0,1.000000000000001
hutool_hutool-cron,1-0,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,0.014726748076353,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.01653815809365505,0.9993640150071075,0.8468692313920522,0.8904708730534504,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,0.014726748076352977,1.0,1.0,1.0000000000000016
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,9.649727451325427,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,9.649727451325429,1.0,0.9999999999999998,0.9999999999999998,,,,,,,,
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,1-0,{'21CPU025Mem2GB.sh': 1},1910.806896551724,3.027036591954022,0.0,6.796512559240899,,,,,,,,,,,,,,,,
luwak_luwak,2-0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",7.372006666666683,0.096448300538889,0.0,0.0813217283800395,27CPU2Mem8GB.sh,6.199703333333348,0.1203981416333336,0.0,0.09392651226436016,1.1890902306615745,0.8010779836836468,0.8658016402350386,26CPU2Mem4GB.sh,6.208266666666683,0.1021666619888891,0.0,0.08209769151657426,1.1874500665778955,0.9440290860180791,0.990548295302821
noxy_noxy-discovery-zookeeper,2-0,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",17.07287333333335,0.163506340627778,0.0,0.1494252185776552,27CPU2Mem8GB.sh,16.89495333333332,0.2040160655666663,0.0,0.17530690524437703,1.0105309553977282,0.8014385542316473,0.8523635641696893,26CPU2Mem4GB.sh,17.07287333333335,0.1747072920944447,0.0,0.15670583703098862,1.0,0.9358873271264969,0.9535395835198298
retrofit_retrofit-adapters.rxjava,1-0,{'26CPU2Mem4GB.sh': 1},4.242076666666666,0.0349052208388888,0.0,0.0334088533347581,27CPU2Mem8GB.sh,4.256179999999996,0.0413275077999999,0.0,0.03761898141661798,0.9966863870105751,0.844600187550842,0.8880850059379843,26CPU2Mem4GB.sh,4.242076666666666,0.0349052208388888,0.0,0.03340885333475804,1.0,1.0,1.0000000000000016
retrofit_retrofit,1-0,{'26CPU2Mem4GB.sh': 1},5.837603333333328,0.0480337460944444,0.0,0.0459745659766862,,,,,,,,,26CPU2Mem4GB.sh,5.837603333333328,0.0480337460944444,0.0,0.045974565976686296,1.0,1.0,0.9999999999999979
rxjava2-extras_dot,4-0,"{'28CPU2Mem16GB.sh': 1, '22CPU05Mem2GB.sh': 3}",28.18058878483837,0.3213252070810291,0.0,0.2800785955705062,,,,,,,,,,,,,,,,
spring-boot_dot,2-0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",69.72260720357944,0.9122038863395264,0.0,0.7691335865157278,27CPU2Mem8GB.sh,57.03583333333334,1.1076356567666668,0.0,0.8641025703737386,1.2224351452200417,0.8235595168562637,0.8900952420301965,,,,,,,,
wro4j_wro4j-extensions,2-0,{'26CPU2Mem4GB.sh': 2},25.33614000000001,0.4169482460333334,0.0,0.3350451579452709,,,,,,,,,26CPU2Mem4GB.sh,25.33614000000001,0.4169482460333334,0.0,0.3350451579452709,1.0,1.0,1.0
